%time,field.header.seq,field.header.stamp,field.header.frame_id,field.unique_id,field.steer_angle,field.kph,field.wheel_speed,field.engine_rpm,field.gear_location,field.drivingMode,field.brake_pedal,field.accel_pedal,field.left_signal,field.right_signal,field.is_aeb,field.is_estop,field.is_emergency,field.cmd_vel
1744954128163294562,185297,0,,1,5.0,0.0,80.0,0.0,4,0,7,0,0,0,0,0,0,-1
1744954128182811213,185298,0,,1,4.0,0.0,80.0,0.0,4,0,7,0,0,0,0,0,0,-1
1744954128202850425,185299,0,,1,4.0,0.0,80.0,0.0,4,0,7,0,0,0,0,0,0,-1
1744954128222883190,185300,0,,1,4.0,0.0,80.0,0.0,4,0,7,0,0,0,0,0,0,-1
1744954128242777898,185301,0,,1,5.0,0.0,80.0,0.0,4,0,7,0,0,0,0,0,0,-1
1744954128262889646,185302,0,,1,5.0,0.0,80.0,0.0,4,0,7,0,0,0,0,0,0,-1
1744954128282812657,185303,0,,1,4.0,0.0,80.0,0.0,4,0,7,0,0,0,0,0,0,-1
1744954128302789206,185304,0,,1,5.0,0.0,80.0,0.0,4,0,7,0,0,0,0,0,0,-1
1744954128322844332,185305,0,,1,4.0,0.0,80.0,0.0,4,0,7,0,0,0,0,0,0,-1
1744954128342988970,185306,0,,1,4.0,0.0,80.0,0.0,4,0,6,0,0,0,0,0,0,-1
1744954128362850456,185307,0,,1,4.0,0.0,80.0,0.0,4,0,5,0,0,0,0,0,0,-1
1744954128382878865,185308,0,,1,4.0,0.0,80.0,0.0,4,0,4,0,0,0,0,0,0,-1
1744954128402795660,185309,0,,1,4.0,0.0,80.0,0.0,4,0,4,0,0,0,0,0,0,-1
1744954128423471208,185310,0,,1,4.0,0.0,80.0,0.0,4,0,4,0,0,0,0,0,0,-1
1744954128442799783,185311,0,,1,4.0,0.0,80.0,0.0,4,0,3,0,0,0,0,0,0,-1
1744954128462768000,185312,0,,1,4.0,0.0,80.0,0.0,4,0,4,0,0,0,0,0,0,-1
1744954128482823659,185313,0,,1,5.0,0.0,80.0,0.0,4,0,3,0,0,0,0,0,0,-1
1744954128503536909,185314,0,,1,5.0,0.0,80.0,0.0,4,0,4,0,0,0,0,0,0,-1
1744954128522881335,185315,0,,1,4.0,0.0,80.0,0.0,4,0,3,0,0,0,0,0,0,-1
1744954128542890801,185316,0,,1,5.0,0.0,80.0,0.0,4,0,3,0,0,0,0,0,0,-1
1744954128562846837,185317,0,,1,4.0,0.0,80.0,0.0,4,0,3,0,0,0,0,0,0,-1
1744954128582844200,185318,0,,1,4.0,0.0,80.0,0.0,4,0,3,0,0,0,0,0,0,-1
1744954128603036228,185319,0,,1,5.0,0.0,80.0,0.0,4,0,3,0,0,0,0,0,0,-1
1744954128623150530,185320,0,,1,5.0,0.0,80.0,0.0,4,0,3,0,0,0,0,0,0,-1
1744954128642871462,185321,0,,1,5.0,0.0,80.0,0.0,4,0,4,0,0,0,0,0,0,-1
1744954128663268701,185322,0,,1,4.0,1.0,80.0,0.0,4,0,3,0,0,0,0,0,0,-1
1744954128682822394,185323,0,,1,4.0,1.0,80.0,0.0,4,0,3,0,0,0,0,0,0,-1
1744954128702905107,185324,0,,1,5.0,1.0,80.0,0.0,4,0,3,0,0,0,0,0,0,-1
1744954128722847509,185325,0,,1,4.0,1.0,80.0,0.0,4,0,3,0,0,0,0,0,0,-1
1744954128742825792,185326,0,,1,4.0,1.0,80.0,0.0,4,0,3,0,0,0,0,0,0,-1
1744954128763121723,185327,0,,1,5.0,1.0,80.0,0.0,4,0,4,0,0,0,0,0,0,-1
1744954128783159337,185328,0,,1,4.0,2.0,80.0,0.0,4,0,4,0,0,0,0,0,0,-1
1744954128802803642,185329,0,,1,4.0,2.0,80.0,0.0,4,0,4,0,0,0,0,0,0,-1
1744954128823409461,185330,0,,1,4.0,2.0,80.0,0.0,4,0,4,0,0,0,0,0,0,-1
1744954128842792026,185331,0,,1,4.0,2.0,80.0,0.0,4,0,4,0,0,0,0,0,0,-1
1744954128862814372,185332,0,,1,4.0,2.0,80.0,0.0,4,0,4,0,0,0,0,0,0,-1
1744954128882886801,185333,0,,1,4.0,2.0,80.0,0.0,4,0,5,0,0,0,0,0,0,-1
1744954128902841131,185334,0,,1,4.0,2.0,80.0,0.0,4,0,5,0,0,0,0,0,0,-1
1744954128923373012,185335,0,,1,4.0,2.0,80.0,0.0,4,0,4,0,0,0,0,0,0,-1
1744954128942847245,185336,0,,1,4.0,2.0,80.0,0.0,4,0,5,0,0,0,0,0,0,-1
1744954128963169873,185337,0,,1,4.0,3.0,80.0,0.0,4,0,5,0,0,0,0,0,0,-1
1744954128982846510,185338,0,,1,4.0,3.0,80.0,0.0,4,0,5,0,0,0,0,0,0,-1
1744954129002840204,185339,0,,1,4.0,3.0,80.0,0.0,4,0,5,0,0,0,0,0,0,-1
1744954129022925102,185340,0,,1,4.0,3.0,80.0,0.0,4,0,5,0,0,0,0,0,0,-1
1744954129042861532,185341,0,,1,4.0,3.0,80.0,0.0,4,0,5,0,0,0,0,0,0,-1
1744954129063001016,185342,0,,1,4.0,3.0,80.0,0.0,4,0,5,0,0,0,0,0,0,-1
1744954129082951012,185343,0,,1,4.0,3.0,80.0,0.0,4,0,5,0,0,0,0,0,0,-1
1744954129106495151,185344,0,,1,4.0,3.0,80.0,0.0,4,0,5,0,0,0,0,0,0,-1
1744954129123007640,185345,0,,1,4.0,3.0,80.0,0.0,4,0,5,0,0,0,0,0,0,-1
1744954129143170425,185346,0,,1,4.0,3.0,80.0,0.0,4,1,5,0,0,0,0,0,0,-1
1744954129162829468,185347,0,,1,4.0,3.0,80.0,0.0,4,1,6,0,0,0,0,0,0,-1
1744954129182873564,185348,0,,1,4.0,3.0,80.0,0.0,4,1,6,0,0,0,0,0,0,-1
1744954129202789182,185349,0,,1,5.0,3.0,80.0,0.0,4,1,5,0,0,0,0,0,0,-1
1744954129223176583,185350,0,,1,4.0,3.0,80.0,0.0,4,1,5,0,0,0,0,0,0,-1
1744954129243605305,185351,0,,1,4.0,3.0,80.0,0.0,4,1,5,0,0,0,0,0,0,-1
1744954129262864535,185352,0,,1,4.0,3.0,80.0,0.0,4,1,5,0,0,0,0,0,0,-1
1744954129282797694,185353,0,,1,4.0,3.0,80.0,0.0,4,1,5,0,0,0,0,0,0,-1
1744954129302874981,185354,0,,1,5.0,3.0,80.0,0.0,4,1,5,0,0,0,0,0,0,-1
1744954129327207573,185355,0,,1,4.0,3.0,80.0,0.0,4,1,5,0,0,0,0,0,0,-1
