%time,field.header.seq,field.header.stamp,field.header.frame_id,field.unique_id,field.steer_angle,field.kph,field.wheel_speed,field.engine_rpm,field.gear_location,field.drivingMode,field.brake_pedal,field.accel_pedal,field.left_signal,field.right_signal,field.is_aeb,field.is_estop,field.is_emergency,field.cmd_vel
1744955031242854281,230451,0,,1,-1.0,1.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744955031262806798,230452,0,,1,-1.0,0.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744955031282925603,230453,0,,1,-1.0,0.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744955031303040120,230454,0,,1,-1.0,0.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744955031322880413,230455,0,,1,0.0,0.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744955031342863753,230456,0,,1,-1.0,0.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744955031362832687,230457,0,,1,-1.0,0.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744955031382832729,230458,0,,1,-1.0,0.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744955031402890477,230459,0,,1,0.0,0.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744955031422840508,230460,0,,1,0.0,0.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744955031442781576,230461,0,,1,0.0,0.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744955031462855101,230462,0,,1,0.0,0.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744955031482945856,230463,0,,1,0.0,0.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744955031502878092,230464,0,,1,1.0,0.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744955031522808777,230465,0,,1,1.0,0.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744955031542806344,230466,0,,1,1.0,0.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744955031562912908,230467,0,,1,2.0,0.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744955031586359098,230468,0,,1,2.0,0.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744955031603285524,230469,0,,1,2.0,0.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744955031622821092,230470,0,,1,2.0,0.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744955031642874862,230471,0,,1,2.0,0.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744955031662831636,230472,0,,1,2.0,0.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744955031682816950,230473,0,,1,2.0,0.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744955031702840462,230474,0,,1,2.0,0.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744955031726125257,230475,0,,1,2.0,0.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744955031745296921,230476,0,,1,2.0,0.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744955031762847919,230477,0,,1,2.0,0.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744955031782837395,230478,0,,1,2.0,0.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744955031803001992,230479,0,,1,2.0,0.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744955031822899028,230480,0,,1,2.0,0.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744955031842829575,230481,0,,1,2.0,0.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744955031862808203,230482,0,,1,2.0,0.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744955031882950937,230483,0,,1,2.0,0.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744955031903337686,230484,0,,1,2.0,0.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744955031922856949,230485,0,,1,2.0,0.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744955031944134047,230486,0,,1,2.0,0.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744955031963158193,230487,0,,1,2.0,0.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744955031982863126,230488,0,,1,2.0,0.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744955032002885089,230489,0,,1,2.0,0.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744955032023060723,230490,0,,1,2.0,0.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744955032043014705,230491,0,,1,2.0,0.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744955032062881736,230492,0,,1,2.0,0.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744955032082972510,230493,0,,1,2.0,0.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744955032103130458,230494,0,,1,2.0,1.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744955032122913678,230495,0,,1,2.0,1.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744955032142852256,230496,0,,1,2.0,1.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744955032162840661,230497,0,,1,2.0,1.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744955032183083688,230498,0,,1,2.0,1.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744955032203034075,230499,0,,1,2.0,2.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744955032222915676,230500,0,,1,2.0,2.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744955032242945240,230501,0,,1,2.0,2.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744955032263318097,230502,0,,1,2.0,3.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744955032283117119,230503,0,,1,2.0,3.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744955032302985792,230504,0,,1,1.0,3.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744955032323336657,230505,0,,1,0.0,3.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744955032342768749,230506,0,,1,-1.0,3.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744955032362811949,230507,0,,1,-2.0,4.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744955032382871607,230508,0,,1,-5.0,4.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744955032403776380,230509,0,,1,-6.0,4.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744955032422848206,230510,0,,1,-7.0,4.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744955032442769290,230511,0,,1,-8.0,4.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744955032462808877,230512,0,,1,-8.0,4.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744955032482832599,230513,0,,1,-8.0,5.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744955032502849180,230514,0,,1,-8.0,5.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744955032522908050,230515,0,,1,-8.0,5.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744955032542792173,230516,0,,1,-8.0,5.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744955032562846484,230517,0,,1,-8.0,5.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744955032582921288,230518,0,,1,-8.0,6.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744955032602851195,230519,0,,1,-8.0,6.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744955032622888651,230520,0,,1,-8.0,6.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744955032643157479,230521,0,,1,-8.0,6.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744955032662828326,230522,0,,1,-8.0,6.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744955032683541376,230523,0,,1,-8.0,6.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744955032702864304,230524,0,,1,-8.0,6.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744955032722817764,230525,0,,1,-8.0,7.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744955032742920445,230526,0,,1,-8.0,7.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744955032763392829,230527,0,,1,-8.0,7.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744955032782779922,230528,0,,1,-8.0,7.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744955032802799094,230529,0,,1,-8.0,7.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744955032822873481,230530,0,,1,-8.0,8.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744955032842854011,230531,0,,1,-8.0,8.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744955032862958281,230532,0,,1,-8.0,8.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744955032882823492,230533,0,,1,-8.0,8.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744955032903076433,230534,0,,1,-8.0,8.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744955032922788332,230535,0,,1,-8.0,8.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744955032942810628,230536,0,,1,-8.0,8.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744955032962820301,230537,0,,1,-8.0,8.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744955032982928109,230538,0,,1,-8.0,8.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744955033003773842,230539,0,,1,-8.0,9.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744955033022880354,230540,0,,1,-8.0,9.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744955033042873376,230541,0,,1,-8.0,9.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744955033062863153,230542,0,,1,-8.0,9.0,80.0,1.2,4,1,1,0,0,0,0,0,0,-1
1744955033082970734,230543,0,,1,-8.0,9.0,80.0,40.0,4,1,1,0,0,0,0,0,0,-1
1744955033102821483,230544,0,,1,-8.0,9.0,80.0,193.2,4,1,1,0,0,0,0,0,0,-1
1744955033122831947,230545,0,,1,-8.0,9.0,80.0,165.2,4,1,1,0,0,0,0,0,0,-1
1744955033143831212,230546,0,,1,-8.0,10.0,80.0,226.4,4,1,1,0,0,0,0,0,0,-1
1744955033162863881,230547,0,,1,-8.0,10.0,80.0,321.2,4,1,1,0,0,0,0,0,0,-1
1744955033183306282,230548,0,,1,-8.0,10.0,80.0,348.8,4,1,1,0,0,0,0,0,0,-1
1744955033202875388,230549,0,,1,-8.0,10.0,80.0,594.4,4,1,1,0,0,0,0,0,0,-1
1744955033222796254,230550,0,,1,-8.0,10.0,80.0,702.0,4,1,1,0,0,0,0,0,0,-1
1744955033243503878,230551,0,,1,-8.0,10.0,80.0,721.2,4,1,1,0,0,0,0,0,0,-1
1744955033262816209,230552,0,,1,-8.0,10.0,80.0,914.0,4,1,1,0,0,0,0,0,0,-1
1744955033282842090,230553,0,,1,-8.0,10.0,80.0,919.6,4,1,1,0,0,0,0,0,0,-1
1744955033303782060,230554,0,,1,-8.0,10.0,80.0,1032.0,4,1,1,0,0,0,0,0,0,-1
1744955033322817070,230555,0,,1,-8.0,11.0,80.0,1078.4,4,1,1,0,0,0,0,0,0,-1
1744955033343168694,230556,0,,1,-8.0,11.0,80.0,1116.4,4,1,1,0,0,0,0,0,0,-1
1744955033362799318,230557,0,,1,-8.0,11.0,80.0,1255.2,4,1,1,0,0,0,0,0,0,-1
1744955033382941955,230558,0,,1,-8.0,11.0,80.0,1224.4,4,1,1,0,0,0,0,0,0,-1
1744955033402896077,230559,0,,1,-8.0,11.0,80.0,1191.6,4,1,1,0,0,0,0,0,0,-1
1744955033422833957,230560,0,,1,-8.0,11.0,80.0,1172.4,4,1,1,0,0,0,0,0,0,-1
1744955033442866804,230561,0,,1,-8.0,11.0,80.0,1144.0,4,1,1,0,0,0,0,0,0,-1
1744955033462793843,230562,0,,1,-8.0,11.0,80.0,1146.0,4,1,1,0,0,0,0,0,0,-1
1744955033482868686,230563,0,,1,-8.0,11.0,80.0,1144.4,4,1,1,0,0,0,0,0,0,-1
1744955033502948339,230564,0,,1,-8.0,11.0,80.0,1133.2,4,1,1,0,0,0,0,0,0,-1
1744955033522826483,230565,0,,1,-8.0,11.0,80.0,1181.2,4,1,1,0,0,0,0,0,0,-1
1744955033542839323,230566,0,,1,-8.0,12.0,80.0,1186.4,4,1,1,0,0,0,0,0,0,-1
1744955033562810501,230567,0,,1,-8.0,12.0,80.0,1179.2,4,1,1,0,0,0,0,0,0,-1
1744955033582915636,230568,0,,1,-8.0,12.0,80.0,1190.8,4,1,1,0,0,0,0,0,0,-1
1744955033602889864,230569,0,,1,-8.0,12.0,80.0,1188.0,4,1,1,0,0,0,0,0,0,-1
1744955033622825308,230570,0,,1,-8.0,12.0,80.0,1230.4,4,1,1,0,0,0,0,0,0,-1
1744955033642787182,230571,0,,1,-8.0,12.0,80.0,1248.8,4,1,1,0,0,0,0,0,0,-1
1744955033662966674,230572,0,,1,-8.0,12.0,80.0,1262.0,4,1,1,0,0,0,0,0,0,-1
1744955033682951264,230573,0,,1,-8.0,12.0,80.0,1270.4,4,1,1,0,0,0,0,0,0,-1
1744955033703171464,230574,0,,1,-8.0,12.0,80.0,1292.0,4,1,1,0,0,0,0,0,0,-1
1744955033722834171,230575,0,,1,-7.0,12.0,80.0,1341.6,4,1,1,0,0,0,0,0,0,-1
1744955033743163307,230576,0,,1,-7.0,12.0,80.0,1384.0,4,1,1,0,0,0,0,0,0,-1
1744955033762818356,230577,0,,1,-7.0,12.0,80.0,1363.2,4,1,1,0,0,0,0,0,0,-1
1744955033782867569,230578,0,,1,-6.0,12.0,80.0,1341.6,4,1,1,0,0,0,0,0,0,-1
1744955033803015375,230579,0,,1,-6.0,13.0,80.0,1340.0,4,1,1,0,0,0,0,0,0,-1
1744955033822796199,230580,0,,1,-6.0,13.0,80.0,1320.0,4,1,1,0,0,0,0,0,0,-1
1744955033843065983,230581,0,,1,-5.0,13.0,80.0,1312.4,4,1,1,0,0,0,0,0,0,-1
1744955033862828984,230582,0,,1,-5.0,13.0,80.0,1318.8,4,1,1,0,0,0,0,0,0,-1
1744955033882983970,230583,0,,1,-5.0,13.0,80.0,1344.4,4,1,1,0,0,0,0,0,0,-1
1744955033903021122,230584,0,,1,-5.0,13.0,80.0,1327.2,4,1,1,0,0,0,0,0,0,-1
1744955033922812145,230585,0,,1,-4.0,13.0,80.0,1350.4,4,1,1,0,0,0,0,0,0,-1
1744955033943024483,230586,0,,1,-4.0,13.0,80.0,1343.6,4,1,1,0,0,0,0,0,0,-1
1744955033962783803,230587,0,,1,-4.0,13.0,80.0,1366.0,4,1,1,0,0,0,0,0,0,-1
1744955033982889981,230588,0,,1,-4.0,13.0,80.0,1368.0,4,1,1,0,0,0,0,0,0,-1
1744955034005012415,230589,0,,1,-4.0,13.0,80.0,1376.8,4,1,1,0,0,0,0,0,0,-1
1744955034023780102,230590,0,,1,-3.0,13.0,80.0,1375.6,4,1,1,0,0,0,0,0,0,-1
1744955034042967101,230591,0,,1,-3.0,13.0,80.0,1380.8,4,1,1,0,0,0,0,0,0,-1
1744955034064245970,230592,0,,1,-3.0,14.0,80.0,1387.6,4,1,1,0,0,0,0,0,0,-1
1744955034082876073,230593,0,,1,-2.0,14.0,80.0,1384.4,4,1,1,0,0,0,0,0,0,-1
1744955034103051348,230594,0,,1,-2.0,14.0,80.0,1377.2,4,1,1,0,0,0,0,0,0,-1
1744955034122828057,230595,0,,1,-2.0,14.0,80.0,1401.6,4,1,1,0,0,0,0,0,0,-1
1744955034142819425,230596,0,,1,-1.0,14.0,80.0,1412.4,4,1,1,0,0,0,0,0,0,-1
1744955034165344679,230597,0,,1,-1.0,14.0,80.0,1404.4,4,1,1,0,0,0,0,0,0,-1
1744955034182877838,230598,0,,1,-1.0,14.0,80.0,1418.0,4,1,1,0,0,0,0,0,0,-1
1744955034202977257,230599,0,,1,-1.0,14.0,80.0,1418.4,4,1,1,0,0,0,0,0,0,-1
1744955034222826674,230600,0,,1,0.0,14.0,80.0,1416.8,4,1,1,0,0,0,0,0,0,-1
1744955034242850859,230601,0,,1,0.0,14.0,80.0,1421.6,4,1,1,0,0,0,0,0,0,-1
1744955034262896495,230602,0,,1,0.0,14.0,80.0,1435.2,4,1,1,0,0,0,0,0,0,-1
1744955034282883620,230603,0,,1,0.0,14.0,80.0,1443.2,4,1,1,0,0,0,0,0,0,-1
1744955034303010767,230604,0,,1,0.0,14.0,80.0,1473.6,4,1,1,0,0,0,0,0,0,-1
1744955034323261715,230605,0,,1,0.0,14.0,80.0,1492.4,4,1,1,0,0,0,0,0,0,-1
1744955034342833077,230606,0,,1,0.0,14.0,80.0,1492.4,4,1,1,0,0,0,0,0,0,-1
1744955034362771883,230607,0,,1,1.0,14.0,80.0,1489.2,4,1,1,0,0,0,0,0,0,-1
1744955034382894588,230608,0,,1,1.0,14.0,80.0,1506.8,4,1,1,0,0,0,0,0,0,-1
1744955034403558769,230609,0,,1,2.0,15.0,80.0,1512.0,4,1,1,0,0,0,0,0,0,-1
1744955034423043943,230610,0,,1,2.0,15.0,80.0,1504.0,4,1,1,0,0,0,0,0,0,-1
1744955034442850896,230611,0,,1,3.0,15.0,80.0,1518.4,4,1,1,0,0,0,0,0,0,-1
1744955034462840503,230612,0,,1,3.0,15.0,80.0,1513.2,4,1,1,0,0,0,0,0,0,-1
1744955034483174369,230613,0,,1,3.0,15.0,80.0,1540.4,4,1,1,0,0,0,0,0,0,-1
1744955034502969069,230614,0,,1,3.0,15.0,80.0,1532.4,4,1,1,0,0,0,0,0,0,-1
1744955034523134659,230615,0,,1,3.0,15.0,80.0,1540.0,4,1,1,0,0,0,0,0,0,-1
1744955034542780419,230616,0,,1,4.0,15.0,80.0,1544.4,4,1,1,0,0,0,0,0,0,-1
1744955034563469574,230617,0,,1,4.0,15.0,80.0,1547.2,4,1,1,0,0,0,0,0,0,-1
1744955034582837637,230618,0,,1,4.0,15.0,80.0,1540.4,4,1,1,0,0,0,0,0,0,-1
1744955034603358118,230619,0,,1,4.0,15.0,80.0,1554.4,4,1,1,0,0,0,0,0,0,-1
1744955034622837621,230620,0,,1,4.0,15.0,80.0,1554.4,4,1,1,0,0,0,0,0,0,-1
1744955034642859360,230621,0,,1,4.0,15.0,80.0,1555.6,4,1,0,0,0,0,0,0,0,-1
1744955034662816337,230622,0,,1,4.0,15.0,80.0,1559.2,4,1,1,0,0,0,0,0,0,-1
1744955034682874399,230623,0,,1,4.0,15.0,80.0,1567.2,4,1,1,0,0,0,0,0,0,-1
1744955034703168814,230624,0,,1,4.0,15.0,80.0,1574.0,4,1,1,0,0,0,0,0,0,-1
1744955034722879760,230625,0,,1,4.0,15.0,80.0,1586.0,4,1,1,0,0,0,0,0,0,-1
1744955034742837763,230626,0,,1,4.0,16.0,80.0,1585.2,4,1,1,0,0,0,0,0,0,-1
1744955034762890236,230627,0,,1,4.0,16.0,80.0,1600.0,4,1,1,0,0,0,0,0,0,-1
1744955034782847064,230628,0,,1,4.0,16.0,80.0,1612.0,4,1,1,0,0,0,0,0,0,-1
1744955034802838466,230629,0,,1,4.0,16.0,80.0,1618.0,4,1,1,0,0,0,0,0,0,-1
1744955034822870586,230630,0,,1,4.0,16.0,80.0,1617.6,4,1,1,0,0,0,0,0,0,-1
1744955034842835256,230631,0,,1,4.0,16.0,80.0,1628.8,4,1,1,0,0,0,0,0,0,-1
1744955034862852800,230632,0,,1,4.0,16.0,80.0,1643.6,4,1,1,0,0,0,0,0,0,-1
1744955034883667531,230633,0,,1,4.0,16.0,80.0,1643.6,4,1,1,0,0,0,0,0,0,-1
1744955034902978290,230634,0,,1,4.0,16.0,80.0,1654.4,4,1,1,0,0,0,0,0,0,-1
1744955034922782559,230635,0,,1,4.0,16.0,80.0,1654.0,4,1,1,0,0,0,0,0,0,-1
1744955034942844090,230636,0,,1,4.0,16.0,80.0,1658.8,4,1,1,0,0,0,0,0,0,-1
1744955034962892013,230637,0,,1,4.0,16.0,80.0,1659.6,4,1,1,0,0,0,0,0,0,-1
1744955034982813766,230638,0,,1,4.0,16.0,80.0,1670.4,4,1,1,0,0,0,0,0,0,-1
1744955035002836665,230639,0,,1,4.0,16.0,80.0,1676.4,4,1,1,0,0,0,0,0,0,-1
1744955035022829515,230640,0,,1,4.0,16.0,80.0,1680.4,4,1,1,0,0,0,0,0,0,-1
1744955035042822789,230641,0,,1,4.0,17.0,80.0,1684.4,4,1,1,0,0,0,0,0,0,-1
1744955035062845573,230642,0,,1,5.0,17.0,80.0,1684.4,4,1,1,0,0,0,0,0,0,-1
1744955035083615206,230643,0,,1,5.0,17.0,80.0,1691.6,4,1,1,0,0,0,0,0,0,-1
1744955035105055048,230644,0,,1,5.0,17.0,80.0,1698.4,4,1,1,0,0,0,0,0,0,-1
1744955035122791529,230645,0,,1,5.0,17.0,80.0,1713.6,4,1,1,0,0,0,0,0,0,-1
1744955035142825985,230646,0,,1,5.0,17.0,80.0,1721.2,4,1,1,0,0,0,0,0,0,-1
1744955035162847275,230647,0,,1,5.0,17.0,80.0,1727.6,4,1,1,0,0,0,0,0,0,-1
1744955035183123551,230648,0,,1,5.0,17.0,80.0,1727.2,4,1,1,0,0,0,0,0,0,-1
1744955035202899453,230649,0,,1,5.0,17.0,80.0,1739.2,4,1,1,0,0,0,0,0,0,-1
1744955035222897398,230650,0,,1,4.0,17.0,80.0,1740.0,4,1,1,0,0,0,0,0,0,-1
1744955035242779937,230651,0,,1,4.0,17.0,80.0,1744.4,4,1,1,0,0,0,0,0,0,-1
1744955035262842404,230652,0,,1,3.0,17.0,80.0,1744.8,4,1,1,0,0,0,0,0,0,-1
1744955035282932473,230653,0,,1,2.0,17.0,80.0,1754.0,4,1,1,0,0,0,0,0,0,-1
1744955035302878078,230654,0,,1,2.0,17.0,80.0,1745.6,4,1,1,0,0,0,0,0,0,-1
1744955035323213578,230655,0,,1,2.0,17.0,80.0,1753.2,4,1,1,0,0,0,0,0,0,-1
1744955035342807376,230656,0,,1,2.0,18.0,80.0,1758.0,4,1,1,0,0,0,0,0,0,-1
1744955035362821981,230657,0,,1,1.0,18.0,80.0,1759.6,4,1,1,0,0,0,0,0,0,-1
1744955035382893077,230658,0,,1,1.0,18.0,80.0,1755.6,4,1,1,0,0,0,0,0,0,-1
