%time,field.header.seq,field.header.stamp,field.header.frame_id,field.unique_id,field.steer_angle,field.kph,field.wheel_speed,field.engine_rpm,field.gear_location,field.drivingMode,field.brake_pedal,field.accel_pedal,field.left_signal,field.right_signal,field.is_aeb,field.is_estop,field.is_emergency,field.cmd_vel
1744953388944776573,148336,0,,1,8.0,0.0,0.0,0.0,4,0,74,0,0,0,0,0,0,-1
1744953388962872429,148337,0,,1,8.0,0.0,0.0,0.0,4,0,74,0,0,0,0,0,0,-1
1744953388986388668,148338,0,,1,8.0,0.0,0.0,0.0,4,0,74,0,0,0,0,0,0,-1
1744953389002898214,148339,0,,1,8.0,0.0,0.0,0.0,4,0,73,0,0,0,0,0,0,-1
1744953389023354202,148340,0,,1,8.0,0.0,0.0,0.0,4,0,73,0,0,0,0,0,0,-1
1744953389043919700,148341,0,,1,8.0,0.0,0.0,0.0,4,0,73,0,0,0,0,0,0,-1
1744953389062987463,148342,0,,1,8.0,0.0,0.0,0.0,4,0,73,0,0,0,0,0,0,-1
1744953389082853313,148343,0,,1,8.0,0.0,0.0,0.0,4,0,72,0,0,0,0,0,0,-1
1744953389102923535,148344,0,,1,8.0,0.0,0.0,0.0,4,0,72,0,0,0,0,0,0,-1
1744953389123814229,148345,0,,1,8.0,0.0,0.0,0.0,4,0,72,0,0,0,0,0,0,-1
1744953389143375405,148346,0,,1,8.0,0.0,0.0,0.0,4,0,71,0,0,0,0,0,0,-1
1744953389163020860,148347,0,,1,7.0,0.0,0.0,0.0,4,0,71,0,0,0,0,0,0,-1
1744953389182844850,148348,0,,1,7.0,0.0,0.0,0.0,4,0,71,0,0,0,0,0,0,-1
1744953389204134074,148349,0,,1,6.0,0.0,0.0,0.0,4,0,71,0,0,0,0,0,0,-1
1744953389223767833,148350,0,,1,5.0,0.0,0.0,0.0,4,0,72,0,0,0,0,0,0,-1
1744953389243499808,148351,0,,1,4.0,0.0,0.0,0.0,4,0,72,0,0,0,0,0,0,-1
1744953389262995921,148352,0,,1,3.0,0.0,0.0,0.0,4,0,71,0,0,0,0,0,0,-1
1744953389283025193,148353,0,,1,2.0,0.0,0.0,0.0,4,0,71,0,0,0,0,0,0,-1
1744953389302902667,148354,0,,1,1.0,0.0,0.0,0.0,4,0,71,0,0,0,0,0,0,-1
1744953389322878242,148355,0,,1,0.0,0.0,0.0,0.0,4,0,71,0,0,0,0,0,0,-1
1744953389343171296,148356,0,,1,-2.0,0.0,0.0,0.0,4,0,71,0,0,0,0,0,0,-1
1744953389365268262,148357,0,,1,-3.0,0.0,0.0,0.0,4,0,71,0,0,0,0,0,0,-1
1744953389383069913,148358,0,,1,-4.0,0.0,0.0,0.0,4,0,70,0,0,0,0,0,0,-1
1744953389403071057,148359,0,,1,-5.0,0.0,0.0,0.0,4,0,68,0,0,0,0,0,0,-1
1744953389425333296,148360,0,,1,-7.0,0.0,0.0,0.0,4,0,66,0,0,0,0,0,0,-1
1744953389442778642,148361,0,,1,-7.0,0.0,0.0,0.0,4,0,64,0,0,0,0,0,0,-1
1744953389463520158,148362,0,,1,-8.0,0.0,0.0,0.0,4,0,62,0,0,0,0,0,0,-1
1744953389482810495,148363,0,,1,-8.0,0.0,0.0,0.0,4,0,61,0,0,0,0,0,0,-1
1744953389503015604,148364,0,,1,-8.0,0.0,0.0,0.0,4,0,61,0,0,0,0,0,0,-1
1744953389523159680,148365,0,,1,-8.0,0.0,0.0,0.0,4,0,60,0,0,0,0,0,0,-1
1744953389544298289,148366,0,,1,-8.0,0.0,0.0,0.0,4,0,59,0,0,0,0,0,0,-1
1744953389562802641,148367,0,,1,-8.0,0.0,0.0,0.0,4,0,57,0,0,0,0,0,0,-1
1744953389583118925,148368,0,,1,-8.0,0.0,0.0,0.0,4,0,54,0,0,0,0,0,0,-1
1744953389604868898,148369,0,,1,-7.0,0.0,0.0,0.0,4,0,51,0,0,0,0,0,0,-1
1744953389623055060,148370,0,,1,-6.0,0.0,0.0,0.0,4,0,48,0,0,0,0,0,0,-1
1744953389642823543,148371,0,,1,-5.0,0.0,0.0,0.0,4,0,45,0,0,0,0,0,0,-1
1744953389663214584,148372,0,,1,-4.0,0.0,0.0,0.0,4,0,44,0,0,0,0,0,0,-1
1744953389683277593,148373,0,,1,-2.0,0.0,0.0,0.0,4,0,43,0,0,0,0,0,0,-1
1744953389703767030,148374,0,,1,-1.0,0.0,0.0,0.0,4,0,42,0,0,0,0,0,0,-1
1744953389722889742,148375,0,,1,0.0,0.0,0.0,0.0,4,0,41,0,0,0,0,0,0,-1
1744953389742881119,148376,0,,1,0.0,0.0,0.0,0.0,4,0,40,0,0,0,0,0,0,-1
1744953389762839021,148377,0,,1,2.0,0.0,0.0,0.0,4,0,37,0,0,0,0,0,0,-1
1744953389782860361,148378,0,,1,3.0,0.0,0.0,0.0,4,0,33,0,0,0,0,0,0,-1
1744953389803164496,148379,0,,1,4.0,0.0,0.0,0.0,4,0,28,0,0,0,0,0,0,-1
1744953389822961573,148380,0,,1,6.0,0.0,0.0,0.0,4,0,24,0,0,0,0,0,0,-1
1744953389842816365,148381,0,,1,7.0,0.0,0.0,0.0,4,0,20,0,0,0,0,0,0,-1
1744953389863269527,148382,0,,1,8.0,0.0,0.0,0.0,4,0,17,0,0,0,0,0,0,-1
1744953389882999382,148383,0,,1,8.0,0.0,0.0,0.0,4,0,16,0,0,0,0,0,0,-1
1744953389902896227,148384,0,,1,8.0,0.0,0.0,0.0,4,0,12,0,0,0,0,0,0,-1
1744953389923010278,148385,0,,1,8.0,0.0,0.0,0.0,4,0,10,0,0,0,0,0,0,-1
1744953389942812540,148386,0,,1,8.0,0.0,0.0,0.0,4,0,8,0,0,0,0,0,0,-1
