%time,field.header.seq,field.header.stamp,field.header.frame_id,field.unique_id,field.steer_angle,field.kph,field.wheel_speed,field.engine_rpm,field.gear_location,field.drivingMode,field.brake_pedal,field.accel_pedal,field.left_signal,field.right_signal,field.is_aeb,field.is_estop,field.is_emergency,field.cmd_vel
1744953567182995667,157248,0,,1,1.0,2.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744953567202860199,157249,0,,1,1.0,2.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744953567223337679,157250,0,,1,1.0,2.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744953567243174422,157251,0,,1,1.0,2.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744953567263021558,157252,0,,1,1.0,2.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744953567283202909,157253,0,,1,1.0,2.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744953567303587126,157254,0,,1,1.0,2.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744953567323135218,157255,0,,1,1.0,2.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744953567342956027,157256,0,,1,1.0,2.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744953567362868884,157257,0,,1,1.0,2.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744953567382890490,157258,0,,1,1.0,2.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744953567402868716,157259,0,,1,1.0,2.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744953567422809452,157260,0,,1,1.0,2.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744953567443138991,157261,0,,1,1.0,2.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744953567462897723,157262,0,,1,1.0,2.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744953567482900071,157263,0,,1,1.0,2.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744953567502865721,157264,0,,1,1.0,2.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744953567522966418,157265,0,,1,1.0,2.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744953567543023862,157266,0,,1,1.0,2.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744953567562804980,157267,0,,1,1.0,2.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744953567582859454,157268,0,,1,1.0,2.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744953567602890439,157269,0,,1,1.0,2.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744953567622873341,157270,0,,1,1.0,2.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744953567642828380,157271,0,,1,1.0,2.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744953567662835311,157272,0,,1,1.0,1.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744953567682979958,157273,0,,1,1.0,1.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744953567702826462,157274,0,,1,1.0,1.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744953567722831755,157275,0,,1,0.0,1.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744953567742828705,157276,0,,1,1.0,1.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744953567762872955,157277,0,,1,0.0,1.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744953567783069356,157278,0,,1,0.0,1.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744953567802918458,157279,0,,1,0.0,0.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744953567823085721,157280,0,,1,0.0,0.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744953567842800556,157281,0,,1,1.0,0.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744953567862962086,157282,0,,1,1.0,0.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744953567882813716,157283,0,,1,1.0,0.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744953567902776927,157284,0,,1,2.0,0.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744953567922972725,157285,0,,1,3.0,0.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744953567942809845,157286,0,,1,3.0,0.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744953567963082802,157287,0,,1,4.0,0.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744953567982965456,157288,0,,1,5.0,0.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
1744953568003020453,157289,0,,1,5.0,0.0,80.0,0.0,4,1,1,0,0,0,0,0,0,-1
