%time,field.header.seq,field.header.stamp,field.header.frame_id,field.unique_id,field.steer_angle,field.kph,field.wheel_speed,field.engine_rpm,field.gear_location,field.drivingMode,field.brake_pedal,field.accel_pedal,field.left_signal,field.right_signal,field.is_aeb,field.is_estop,field.is_emergency,field.cmd_vel
1744960598223120396,508800,0,,1,1.0,17.0,80.0,1663.6,4,1,1,0,0,0,0,0,0,-1
1744960598243546985,508801,0,,1,1.0,17.0,80.0,1658.8,4,1,1,0,0,0,0,0,0,-1
1744960598262949548,508802,0,,1,1.0,17.0,80.0,1659.2,4,1,1,0,0,0,0,0,0,-1
1744960598282820954,508803,0,,1,1.0,17.0,80.0,1671.2,4,1,1,0,0,0,0,0,0,-1
1744960598302981548,508804,0,,1,1.0,17.0,80.0,1669.2,4,1,1,0,0,0,0,0,0,-1
1744960598324127763,508805,0,,1,2.0,17.0,80.0,1673.2,4,1,1,0,0,0,0,0,0,-1
1744960598342813317,508806,0,,1,1.0,17.0,80.0,1683.2,4,1,1,0,0,0,0,0,0,-1
1744960598362940877,508807,0,,1,1.0,17.0,80.0,1685.6,4,1,1,0,0,0,0,0,0,-1
1744960598382907331,508808,0,,1,1.0,17.0,80.0,1675.2,4,1,1,0,0,0,0,0,0,-1
1744960598402813294,508809,0,,1,1.0,17.0,80.0,1687.2,4,1,1,0,0,0,0,0,0,-1
1744960598423168800,508810,0,,1,2.0,17.0,80.0,1699.6,4,1,1,0,0,0,0,0,0,-1
1744960598442904616,508811,0,,1,1.0,17.0,80.0,1690.8,4,1,1,0,0,0,0,0,0,-1
1744960598462926137,508812,0,,1,1.0,17.0,80.0,1684.4,4,1,1,0,0,0,0,0,0,-1
1744960598482916758,508813,0,,1,1.0,17.0,80.0,1700.0,4,1,1,0,0,0,0,0,0,-1
1744960598502863676,508814,0,,1,1.0,17.0,80.0,1714.4,4,1,1,0,0,0,0,0,0,-1
1744960598522971151,508815,0,,1,1.0,17.0,80.0,1706.4,4,1,1,0,0,0,0,0,0,-1
1744960598542857534,508816,0,,1,1.0,17.0,80.0,1711.6,4,1,1,0,0,0,0,0,0,-1
1744960598562901556,508817,0,,1,1.0,17.0,80.0,1712.4,4,1,1,0,0,0,0,0,0,-1
1744960598582925844,508818,0,,1,1.0,17.0,80.0,1720.4,4,1,1,0,0,0,0,0,0,-1
1744960598603260460,508819,0,,1,1.0,17.0,80.0,1716.0,4,1,1,0,0,0,0,0,0,-1
1744960598622815465,508820,0,,1,1.0,17.0,80.0,1716.8,4,1,1,0,0,0,0,0,0,-1
1744960598642845828,508821,0,,1,1.0,17.0,80.0,1719.2,4,1,1,0,0,0,0,0,0,-1
1744960598662860196,508822,0,,1,1.0,17.0,80.0,1710.4,4,1,1,0,0,0,0,0,0,-1
1744960598682948559,508823,0,,1,1.0,17.0,80.0,1712.0,4,1,1,0,0,0,0,0,0,-1
1744960598702847841,508824,0,,1,1.0,17.0,80.0,1722.4,4,1,1,0,0,0,0,0,0,-1
1744960598722976422,508825,0,,1,1.0,17.0,80.0,1725.2,4,1,1,0,0,0,0,0,0,-1
1744960598743729702,508826,0,,1,1.0,17.0,80.0,1722.4,4,1,1,0,0,0,0,0,0,-1
1744960598764522230,508827,0,,1,1.0,17.0,80.0,1735.2,4,1,1,0,0,0,0,0,0,-1
1744960598783684050,508828,0,,1,0.0,18.0,80.0,1734.0,4,1,1,0,0,0,0,0,0,-1
1744960598803157685,508829,0,,1,1.0,18.0,80.0,1727.6,4,1,1,0,0,0,0,0,0,-1
1744960598822964205,508830,0,,1,0.0,18.0,80.0,1733.2,4,1,1,0,0,0,0,0,0,-1
1744960598842837703,508831,0,,1,0.0,18.0,80.0,1733.2,4,1,1,0,0,0,0,0,0,-1
1744960598862950326,508832,0,,1,0.0,18.0,80.0,1737.6,4,1,1,0,0,0,0,0,0,-1
1744960598882862439,508833,0,,1,0.0,18.0,80.0,1736.4,4,1,1,0,0,0,0,0,0,-1
1744960598902906388,508834,0,,1,0.0,18.0,80.0,1759.2,4,1,1,0,0,0,0,0,0,-1
1744960598923972196,508835,0,,1,0.0,18.0,80.0,1752.4,4,1,1,0,0,0,0,0,0,-1
1744960598942808377,508836,0,,1,0.0,18.0,80.0,1752.4,4,1,1,0,0,0,0,0,0,-1
1744960598965026024,508837,0,,1,0.0,18.0,80.0,1765.2,4,1,1,0,0,0,0,0,0,-1
1744960598982852091,508838,0,,1,0.0,18.0,80.0,1760.8,4,1,1,0,0,0,0,0,0,-1
